id,titulo,zona,direccion,codigo,codigo_asfi,latitud,longitud,ciudad,discapacitados,deposito_cheque,deposito_efectivo,horario_atencion,estado_aprobacion,monedas_disponibles,telefono_emergencia,servicios_ofertados,tipo_punto_atencion
3250,BARACE,AV. CIPRIANO BARACE N° 560 ENTRE CALLE GIL COIMBRA Y CALLE MARIA LUISA VIERA,AV. CIPRIANO BARACE N° 560 ENTRE CALLE GIL COIMBRA Y CALLE MARIA LUISA VIERA,MBE882,BME1027,-14.827642879292,-64.9028586832993,Trinidad,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 3 4624010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3252,CEMENTERIO GENERAL,CALLE J. M LINARES NRO. 13,CALLE J. M LINARES NRO. 13,MSR883,BME1029,-19.0537545298636,-65.2658687016705,Sucre,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 4 6914010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3253,TORRE MSC 2,AVENIDA CRISTO REDENTOR Y CUARTO ANILLO,AVENIDA CRISTO REDENTOR Y CUARTO ANILLO,MSC889,BME1033,-17.7487515539908,-63.1755679193184,Santa Cruz de la Sierra,False,False,False,"Lun-Vie%09:00%16:00,Sab%09:00%13:00",Aprobado,BOLIVIANOS,+591 3 3114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Interno
3254,TORRE MSC 1,AVENIDA CRISTO REDENTOR Y CUARTO ANILLO,AVENIDA CRISTO REDENTOR Y CUARTO ANILLO,MSC888,BME1034,-17.7486621449839,-63.1753117683575,Santa Cruz de la Sierra,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 3 3114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3255,AV CIVICA,VILLA TEJADA RECTANGULAR CALLE 9 AV. CIVICA N°965,VILLA TEJADA RECTANGULAR CALLE 9 AV. CIVICA N°965,MLP885,BME1035,-16.5190073086445,-68.1562418904791,El Alto,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 2 2114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3256,HIPERMAXI MUTUALISTA,"AVENIDA JAPON, 3ER ANILLO EXTERNO N°3480","AVENIDA JAPON, 3ER ANILLO EXTERNO N°3480",MSC890,BME1036,-17.7658228206641,-63.1590119008457,Santa Cruz de la Sierra,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 3 3114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3257,ALTO LIMA,URB. ALTO LIMA PUCANARI/UGARTE Y PANORÁMICA # 55,URB. ALTO LIMA PUCANARI/UGARTE Y PANORÁMICA # 55,MLP893,BME1040,-16.4882052089115,-68.1712774262546,El Alto,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 2 2114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3258,EL ABRA,AV. DIAGONAL JAIME MENDOZA - RUMI RUMI,AV. DIAGONAL JAIME MENDOZA - RUMI RUMI,MSR892,BME1041,-19.0679735836474,-65.2434764541019,Sucre,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 4 6914010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3259,DURALIT,C.J. MIGUEL LANZA #205,C.J. MIGUEL LANZA #205,MCB896,BME1042,-17.3898973426475,-66.2252322205566,Cochabamba,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 4 4114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3260,MOBILIER,"AVENIDA ARGOMOSA, BARRIO CASCO VIEJO N° 1, MZA:169, SECCIÓN:1","AVENIDA ARGOMOSA, BARRIO CASCO VIEJO N° 1, MZA:169, SECCIÓN:1",MSC895,BME1043,-17.7797461012327,-63.1728517885521,Santa Cruz de la Sierra,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 3 3114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3261,NUEVA TERMINAL,"ZONA ESTE, FRANCCIONAMIENTO EL CEDRO S/N","ZONA ESTE, FRANCCIONAMIENTO EL CEDRO S/N",MOR897,BME1044,-17.9512141969988,-67.0946833033619,Oruro,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 2 5114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3262,MULTICINE EL ALTO,G-1 URBANIZACIÓN PANAMERICANA COMUNIDAD YUNGUYO ZONA RÍO SECO,G-1 URBANIZACIÓN PANAMERICANA COMUNIDAD YUNGUYO ZONA RÍO SECO,MLP894,BME1045,-16.4910134448696,-68.2037532262894,El Alto,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 2 2114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Interno
3263,HIPERMAXI CIRCUNVALACION,AV. CIRCUNVALACIÓN S/N,AV. CIRCUNVALACIÓN S/N,MCB898,BME1046,-17.3640024568984,-66.1658725043051,Cochabamba,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 4 4114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3264,MALLASA 2,"AVENIDA LA FLORIDA, N°333","AVENIDA LA FLORIDA, N°333",MLP890,BME1047,-16.5675971567666,-68.0897490476684,Mecapaca,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 2 2114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3265,DELICENTER,"BA/ NUEVA JERUSALEN AV/ CRISTO REDENTOR CASA N° 7000 , UV:0077- , MZ:014","BA/ NUEVA JERUSALEN AV/ CRISTO REDENTOR CASA N° 7000 , UV:0077- , MZ:014",MSC902,BME1048,-17.7223526591772,-63.1641533847168,Santa Cruz de la Sierra,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 3 3114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3267,CALLE PAGADOR,CALLE PAGADOR N° 1159 ENTRE COCHABAMBA Y CARO,CALLE PAGADOR N° 1159 ENTRE COCHABAMBA Y CARO,MOR908,BME1050,-17.9676347553937,-67.1095757179477,Oruro,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 2 5252132,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3268,PUENTE SAN MARTIN,"Av. LAS AMERICAS, ENTRE CALLE 15 DE ABRIL Y SEVILLA No. 988, BARRIO EL MOLINO","Av. LAS AMERICAS, ENTRE CALLE 15 DE ABRIL Y SEVILLA No. 988, BARRIO EL MOLINO",MTJ905,BME1051,-21.5327584954986,-64.7399616010372,Tarija,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 6 6114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3269,PASEO ARANJUEZ,"AV. AMERICA ESQUINA PANTALEON DALENCE, N° 488 ","AV. AMERICA ESQUINA PANTALEON DALENCE, N° 488 ",MCB906,BME1052,-17.3730363924827,-66.1551662155651,Cochabamba,False,False,False,Lun-Dom%10:00%22:00,Aprobado,BOLIVIANOS,+591 4 4114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3270,DERECHOS REALES LPZ,"ALP. V. 12 DE OCTUBRE, A. FRANCO VALLE N° 110","ALP. V. 12 DE OCTUBRE, A. FRANCO VALLE N° 110",MLP903,BME1053,-16.51685752,-68.165407,El Alto,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 2 2114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3271,AG. CHIRIGUANO 2,"3ER ANILLO INTERNO AV. ROQUE AGUILERA, ESQ. AV. EL PALMAR",AV. ROQUE AGUILERA (3ER ANILLO INTERNO) ESQ. AV. EL PALMAR (RADIAL 19)  ENTRE AV. ROCA CORONADO Y AV. PIRAI,MSC909,BME1054,-17.7905560012441,-63.205065118821,Santa Cruz de la Sierra,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 3 3633000,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3272,PATIO DE COMIDAS 6 DE AGOSTO,AV. 6 DE AGOSTO ENTRE C/TARIJA Y C/M. VILLAVICENCIO,AV. 6 DE AGOSTO ENTRE C/TARIJA Y C/M. VILLAVICENCIO,MBE907,BME1055,-14.83513539,-64.90944847,Trinidad,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 4 4624010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3273,AG VILLA ADELA 2, AVENIDA BOLIVIA ESQUINA CALLE 1 N° 131 DE LA ZONA VILLA BOLIVAR MUNICIPAL, AVENIDA BOLIVIA ESQUINA CALLE 1 N° 131 DE LA ZONA VILLA BOLIVAR MUNICIPAL,MLP910,BME1056,-16.534947392191,-68.1899317768107,El Alto,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 2 2114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3274,CALLE COLON,"CALLE CRISTOBAL COLON ESQUINA CALLE LITORAL, BARRIO SAN MARCOS, Z. VILLA ABAROA","CALLE CRISTOBAL COLON ESQUINA CALLE LITORAL S/N, BARRIO SAN MARCOS, Z. VILLA ABAROA",MTJ904,BME1057,-21.52446733,-64.72856624,Tarija,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 4 6114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3275,ELECTRA DISCAPACITADO,CALLE MERCADO # 1150 EDIF. ELECTRA,CALLE MERCADO # 1150 EDIF. ELECTRA,MLP900,BME1058,-16.4974659211153,-68.1347399619113,La Paz,True,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 2 2114010,Retiro de efectivo y consultas de saldos,Cajero Automático para Personas con Discapacidad Interno
3276,TELEFERICO MORADO,"ESTACIÓN TELÉFERICO MORADO, AVENIDA 6 DE MARZO, DISTRITO 2","ESTACIÓN TELÉFERICO MORADO, AVENIDA 6 DE MARZO, DISTRITO 2",MLP914,BME1061,-16.52260095,-68.16943031,El Alto,False,False,False,"Lun-Sab%06:00%23:00,Dom%07:00%21:00",Aprobado,BOLIVIANOS,+591 2 4114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Interno
3277,ACHACHICALA,ZONA ACHACHICALA - AV. CHACALTAYA ESQ. JUAN PATIÑO N. 1052,ZONA ACHACHICALA - AV. CHACALTAYA ESQ. JUAN PATIÑO N. 1052,MLP915,BME1062,-16.48013258,-68.14787742,La Paz,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 2 2114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3278,PASTOR DIAZ MONTERO,"CALLE PASTOR DIAZ, BARRIO 25 DE DICIEMBRE CALLE ARENALES RADA","CALLE PASTOR DIAZ, BARRIO 25 DE DICIEMBRE CALLE ARENALES RADA",MSC911,BME1063,-17.34388345,-63.25270549,Montero,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 3 3114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3279,MESA VERDE,"AV. MARCELO QUIROGA SANTA CRUZ S/N, ESQ. PLAZA 2 DE AGOSTO Y V. DE RADA","AV. MARCELO QUIROGA SANTA CRUZ S/N, ESQ. PLAZA 2 DE AGOSTO Y V. DE RADA",MSR916,BME1064,-19.03255081,-65.24516071,Sucre,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 4 6914010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3280,LOS TAJIBOS,"HOTEL LOS TAJIBOS, AVENIDA SAN MARTIN Nº455, ZONA EQUIPETROL","HOTEL LOS TAJIBOS, AVENIDA SAN MARTIN Nº455, ZONA EQUIPETROL",MSC920,BME1065,-17.7651054,-63.19910927,Santa Cruz de la Sierra,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 3 3633000,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3281,YURAC YURAC,AVENIDA 6 DE AGOSTO FRENTE A LA AVENIDA REPUBLICA NRO. 434,AVENIDA 6 DE AGOSTO FRENTE A LA AVENIDA REPUBLICA NRO. 434,MSR917,BME1066,-19.03069222,-65.27503917,Sucre,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 4 6914010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3282,LAS BRISAS MSC 3,AV. CRISTO REDENTOR ESQ 4TO ANILLO,AV. CRISTO REDENTOR ESQ 4TO ANILLO,MSC912,BME1067,-17.74940465,-63.17675574,Santa Cruz de la Sierra,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 3 3114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Sin Recinto
3283,MACRO FIDALGA,AV. URUGUAY ESQ. CALLE BERLIN,AV. URUGUAY ESQ. CALLE BERLIN,MSC913,BME1068,-17.77695317,-63.17323534,Santa Cruz de la Sierra,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 3 3114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3284,AG RIBERALTA 2,"AV. DR. ANTONIO VACA DIEZ, BARRIO LA CRUZ","AV. DR. ANTONIO VACA DIEZ, BARRIO LA CRUZ",MBE918,BME1071,-10.99700983,-66.07525219,Riberalta,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 3 4624010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3286,LOS BOSQUES,"CALLE 15 DE CALACOTO, PATIO DE COMIDA LOS BOSQUES","CALLE 15 DE CALACOTO, PATIO DE COMIDA LOS BOSQUES",MLP922,BME1076,-16.54066714,-68.08389064,La Paz,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 2 2114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3287,SURTIDOR LA COLORADA,BARRIO ALTO OLIVO AVENIDA RADIAL 13,BARRIO ALTO OLIVO AVENIDA RADIAL 13,MSC923,BME1077,-17.82907427,-63.17662029,Santa Cruz de la Sierra,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 3 3114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3288,NUEVO AMERICA OESTE,AV. AMERICA Y CALLE RUNA SIMI S/N,AV. AMERICA Y CALLE RUNA SIMI S/N,MCB924,BME1078,-17.37158101,-66.17470231,Cochabamba,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 4 4114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3289,NUEVO BEIJING,AV. BEIJING ESQUINA AV. JUAN DE LA ROSA N° 903,AV. BEIJING ESQUINA AV. JUAN DE LA ROSA N° 903,MCB925,BME1079,-17.37501771,-66.18058015,Cochabamba,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 4 4114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3290,SURTIDOR PDVSA 21 DE CALACOTO,"CALLE 21 DE CALACOTO, ESQUINA AV. JOSE AGUIRRE, SURTIDOR PDVSA","CALLE 21 DE CALACOTO, ESQUINA AV. JOSE AGUIRRE, SURTIDOR PDVSA",MLP926,BME1080,-16.54444165,-68.0766688,La Paz,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 2 2114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3291,MACRO FIDALGA 5TO ANILLO,AVENIDA BENI 5TO ANILLO UV: ET30 MZA: 0002,AVENIDA BENI 5TO ANILLO UV: ET30 MZA: 0002,MSC927,BME1081,-17.74061046,-63.16389187,Santa Cruz de la Sierra,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 3 3114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Sin Recinto
3292,TUSEQUIS,SENKATA MUNICIPIO EL ALTO CARRETERA A ORURO KM 7,SENKATA MUNICIPIO EL ALTO CARRETERA A ORURO KM 7,MLP930,BME1084,-16.56209573,-68.18216812,El Alto,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 2 2114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Sin Recinto
3293,LAS LOMAS,"LAS LOMAS DE ACHUMANI, ZONA HUANTAQUI, CENTRO COMERCIAL LA SUIZA Nº 6","LAS LOMAS DE ACHUMANI, ZONA HUANTAQUI, CENTRO COMERCIAL LA SUIZA Nº 6",MLP931,BME1085,-16.52275267,-68.05686068,La Paz,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 2 2114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3294,16 DE JULIO EL ALTO,"VILLA 16 DE JULIO, AV. ALFONZO UGALDE, ENTRE CALLES JOSÉ ARZABE Y PASCOE, N°50","VILLA 16 DE JULIO, AV. ALFONZO UGALDE, ENTRE CALLES JOSÉ ARZABE Y PASCOE, N°50",MLP929,BME1086,-16.49629704,-68.17376879,El Alto,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 2 2114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3295,NUEVO AROMA,"AV. AROMA, ENTRE CALLES 25 DE MAYO Y ESTEBAN ARCE, N°533","AV. AROMA, ENTRE CALLES 25 DE MAYO Y ESTEBAN ARCE, N°533",MCB932,BME1088,-17.39903612,-66.15477484,Cochabamba,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 4 4114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3296,AGENCIA COSTANERA TORRE 501,AVENIDA COSTANERA ESQ. CALLE 10 DE CALACOTO,AVENIDA COSTANERA ESQ. CALLE 10 DE CALACOTO,MLP108,BME151,-16.5319555555556,-68.0869944444444,La Paz,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 2 2114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3297,SADOSA PANAMERICANA,"AV. PANAMERICANA ENTRE CALLES N. RÍOS Y MANUEL VÍA, N°427","AV. PANAMERICANA ENTRE CALLES N. RÍOS Y MANUEL VÍA, N°427",MCB933,BME1087,-17.42144688,-66.1581276,Cochabamba,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 4 4114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3298,SAN CARLOS,AV. VIRGILIO SERRATE ESQ. CALLE MIGUEL MAGÍN CHAVEZ. LOCALIDAD DE SAN CARLOS,AV. VIRGILIO SERRATE ESQ. CALLE MIGUEL MAGÍN CHAVEZ. LOCALIDAD DE SAN CARLOS,MSC935,BME1091,-17.40769081,-63.72960058,San Carlos,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 3 3114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3299,MEGACENTER,"IRPAVI AV. RAFAEL PABÓN, CALLE 1, DISTRITO 44 MZNA COMPLEJO MEGACENTER LA PAZ","IRPAVI AV. RAFAEL PABÓN, CALLE 1, DISTRITO 44 MZNA 2546 COMPLEJO MEGACENTER LA PAZ",MLP934,BME1092,-16.53249565,-68.0866788,La Paz,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 2 2114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
3300,FOIANINI,"BARRIO CASCO VIEJO, AVENIDA IRALA ESQUINA CALLE CHUQUISACA","BARRIO CASCO VIEJO, AVENIDA IRALA ESQUINA CALLE CHUQUISACA",MSC936,BME1093,-17.79197216,-63.17940845,Santa Cruz de la Sierra,False,False,True,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 3 3114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros, depósito de efectivo y transferencias a otros bancos.",Cajero Automático Especial Externo - Con Recinto
3301,FARMACORP KM 10,"CONDOMINIO LA PRADERA, INSTALACIONES FARMACORP","AV. CRISTO REDENTOR, KM 10 INGRESO CONDOMINIO LA PRADERA INSTALACIONES FARMACORP",MSC937,BME1094,-17.70611158,-63.17238106,Santa Cruz de la Sierra,False,False,False,Lun-Dom%00:00%23:59,Aprobado,BOLIVIANOS,+591 3 3114010,"Retiros, consultas, informaciones, donaciones, cambio de pin, pago de préstamos, pago de tarjetas de crédito, transferencia a cuentas propias, trasferencia a terceros y transferencias a otros bancos.",Cajero Automático Externo - Con Recinto
