ID,NOMBRE,DESCRIPCION,HORARIO,TELEFONO,TIPO,SUB_TIPO,LATITUD,LONGITUD,DIRECCION
8654,AGENCIA PARQUE INDUSTRIAL,AGENCIA,,800103999,Tipo.AGENCIA,SubTipo.AGENCIA_NORMAL,-17.7643889,-63.14594959999999,"Parque Industrial, Manzana PI-27, Unidad Vecinal PI, Lote 12, Av. Transversal 1."
9381,Kiosco de Autoservicio AG. Parque Industrial,Apertura de primera y segunda cuenta,Horario.NO,800103999,Tipo.ATM,SubTipo.KIOSCO,-17.764466354987217,63.14603433197932,"Parque Industrial, Manzana PI27, Unidad Vecinal PI, Lote 12, Av. Transversal 1"
8607,ATM: 563 Parque Industrial I,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.7643889,-63.14594959999999,"Parque Industrial, Mz. PI-27, Av. Transversal 1, Agencia Parque Industrial"
8603,ATM: 564 II Parque Industrial,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.764387516594148,-63.14594959999999,"Parque Industrial, Mz. PI-27, Av. Transversal 1, Agencia Parque Industrial"
48,ATM: 160 Aeropuerto Viru Viru,Cajero Automático,Horario.SI,800-103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.64663177230806,-63.140971076721165,Planta Baja del Hall Principal vdel Aeropuerto Viru Viru.
5782,ATM: 472 Las Lomas,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.388648733809266,-63.54073745322264,"Planta Siderúrgica Las Lomas, Carretera al Norte (Ruta Nacional 4), Buena Vista,"
9522,Kiosko de Autoservicio Ag. Montero,Kiosco de Autoservicio,Horario.NO,3 173000,Tipo.ATM,SubTipo.KIOSCO,-17.342096763307545,-63.2563870572812,Plaza 2 de Diciembre en la esquina formada por las Calles Bolívar y Warnes
14,AGENCIA MONTERO,Santa Cruz,Horario.NO,(591-3) 922-6498,Tipo.AGENCIA,SubTipo.AGENCIA_NORMAL,-17.3421305555556,-63.25643333333329,Plaza 2 de Diciembre esquina Calles Bolívar y Warnes S/N.
6584,ATM: 220 Agencia Sucre,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-19.04723708079189,-65.25936637996034,Plaza 25 de Mayo No. 50
9580,Kiosko de Autoservicio Ag. Sucre,Kiosko de Autoservicio,Horario.NO,3173000,Tipo.ATM,SubTipo.KIOSCO,-19.04721690841562,-65.2583763072514,Plaza 25 de Mayo N° 50
135,AGENCIA SUCRE,Chuquisaca,Horario.NO,(591-4) 646 0169,Tipo.AGENCIA,SubTipo.AGENCIA_NORMAL,-19.0472999799,-65.2593515322,Plaza 25 de Mayo N°50.
5582,ATM: 476 La Esquina de Sevilla,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.68261681307907,-63.15008236913987,"Plaza Comercial La Esquina de Sevilla, Av Internacional Km 10."
5920,ATM: 340 Constitución,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.384526272721647,-66.15294939669138,Plaza Constitución N° 84.
8910,ATM: 230 Central Tarija,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-21.5333509,-64.73445509999999,"Plaza Luis de Fuentes, Calle La Madrid N° 0394 Esq. General Trigo, Sala de Autoservicios"
9560,Kiosko de Autoservicio Ag. Tarija,Kiosko de Autoservicio,Horario.NO,3173000,Tipo.ATM,SubTipo.KIOSCO,-21.533300980192315,-64.7344765629119,"Plaza Luis de Fuentes, Calle La Madrid N° 0394, esq. General Trigo"
142,SUCURSAL TARIJA,Tarija,Horario.NO,(591-4) 665-4000,Tipo.AGENCIA,SubTipo.AGENCIA_NORMAL,-21.5333742153,-64.7344862272,"Plaza Luis de Fuentes, Calle La Madrid N°0394 esq. General Trigo."
144,ATM: 230 Depositario Suc. Tarija I,Cajero Automático,Horario.SI,800-103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-21.5333927214,-64.7344326172,"Plaza Luis de Fuentes,Calle La Madrid N°0394 Esq. GeneralTrigo."
127,ATM: 193 Sucursal Trinidad I,Cajero Automático,Horario.SI,800-103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-14.8350972222222,-64.9047472222222,Plaza Mcal. J. Ballivian Acera Oeste N° 28
9446,Kiosko de Autoservicio Sucursal Trinidad,Kiosko de Autoservicio,Horario.NO,3173000,Tipo.ATM,SubTipo.KIOSCO_S,-14.834827946188424,-64.90484640644087,Plaza Mcal. J. Ballivián Acera Oeste N° 28
123,SUCURSAL TRINIDAD,Beni,Horario.NO,(591-3) 46-23777,Tipo.AGENCIA,SubTipo.AGENCIA_NORMAL,-14.8351388889,-64.9047888889,Plaza Mcal. J. Ballivián acera Oeste N°28
8483,ATM: 903 Sucursal Trinidad,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-14.834954297301243,-64.90496742458488,Plaza Mcal. José Ballivián Acera Oeste N° 28.
8827,ATM: 161 Agencia Montero II,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.767182944900103,-63.15654605253942,"Plaza Principal de Montero 2 de Diciembre, Calle Independencia Esq. Calle Bolívar"
8809,ATM: 133 Agencia Montero I,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.7671843,-63.15656749999999,"Plaza Principal de Montero 2 de Diciembre, Calle Independencia Esq. Calle Bolívar"
9539,Kiosko de Autoservicio Ag. Villa 1ero de Mayo,Kiosco de Autoservicio,Horario.NO,3 173000,Tipo.ATM,SubTipo.KIOSCO,-17.794954660556257,-63.135321722909104,"Plaza Villa 1ro de Mayo, Calle 5 Oeste"
9495,Kiosko de Autoservicio Ag. Villa 1ero de Mayo II,Kiosco de Autoservicio,Horario.NO,3 173000,Tipo.ATM,SubTipo.KIOSCO,-17.794954660556257,-63.135321722909104,"Plaza Villa 1ro de Mayo, Calle 5 Oeste S/N"
3210,AGENCIA VILLA 1RO DE MAYO,"Santa Cruz,",Horario.NO,(5913) 317-3000,Tipo.AGENCIA,SubTipo.AGENCIA_NORMAL,-17.79497819975222,-63.13530101589095,"Plaza Villa 1ro de Mayo, Calle 5 Oeste s/n."
7785,ATM: 494 Doble Vía Km. 8,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.842373856770955,-63.24309424865507,"Restaurante Los Patos, Av. Doble Vía a la Guardia Km 8, Barrio El Bajío."
8292,Oficina Externa San Javier - Beni,Oficina Externa,,800103999,Tipo.AGENCIA,SubTipo.AGENCIA_D,-14.60027419846652,-64.88156106739143,"Ruta 9, Calle S/N, frente a la Plaza Principal 3 de Diciembre, acera oeste del Municipio de San Javier."
5306,Kiosco Smart Agencia America,Kiosco Smart,Horario.SI,800103999,Tipo.ATM,SubTipo.KIOSCO,-17.3722279516,-66.1625305116,Sala de Autoservicios de la Agencia América de la Av. América Esquina Libertador Bolívar.
5189,ATM: 322 Agencia América II,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.3722314374,-66.1625329159,Sala de Autoservicios de la Agencia América de la Av. América Esquina Libertador Bolívar.
5191,ATM: 323 Agencia América III,Cajero Automático,Horario.SI,80010399,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.372220592,-66.162538223,Sala de Autoservicios de la Agencia América de la Av. América Esquina Libertador Bolívar.
4688,ATM: 456 Depositario V Ag. Norte,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.755886663451083,-63.17783667400627,"Sala de Autoservicios de la Agencia Norte ubicada en Av. Cristo Redentor, equina Calle Monteniche, entre 3er y 4to. Anillo."
4367,Kiosco Smart Ag. Norte,Maquina dispensadora de Tarjeta de Débito,Horario.SI,800103999,Tipo.ATM,SubTipo.KIOSCO,-17.755673367536087,-63.1778111930206,"Sala de Autoservicios de la Agencia Norte ubicada en Av. Cristo Redentor, equina Calle Monteniche, entre 3er y 4to. Anillo."
4686,ATM: 455 Ag. Norte IV,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.755853455720516,-63.17780046418457,"Sala de Autoservicios de la Agencia Norte ubicada en Av. Cristo Redentor, equina Calle Monteniche, entre 3er y 4to. Anillo."
4382,Kiosco Smart Ag. Santos Dumont,Maquina dispensadora de Tarjeta de Débito,Horario.SI,800103999,Tipo.ATM,SubTipo.KIOSCO,-17.815797410066786,-63.182987856419345,"Sala de Autoservicios de la Agencia Santos Dumont ubicada en la Av. Santos Dumont N° 1200 Esq. Calle Augusto Zambrano, entre 3er y 4to Anillo."
5177,ATM: 468 Madre India III,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.79779948124529,-63.17469580724983,"Sala de Autoservicios de la Madre India ubicada en la Av. El trompillo, esquina Avenida Argentina, 2do. Anillo."
5173,ATM: 466 Madre India I,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.797800758166048,-63.17468843117504,"Sala de Autoservicios de la Madre India ubicada en la Av. El trompillo, esquina Avenida Argentina, 2do. Anillo."
3299,ATM: 437 Pampa de la Isla - I,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.770583553837177,-63.122791451517514,"Sobre Carretera Av. Virgen de Cotoca, 6to. Anillo, Esq. Vía Férrea, N° 10, Zona Pampa de la Isla, Barrio la Pascana."
3301,ATM: 436 Pampa de la Isla - II,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.770652267482788,-63.12278897642125,"Sobre Carretera Av. Virgen de Cotoca, 6to. Anillo, Esq. Vía Férrea, N° 10, Zona Pampa de la Isla, Barrio la Pascana."
1681,ATM: 403 Agencia Paragua,Cajero Automático,Horario.SI,800-103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.76480869447155,-63.149406152593386,Sobre el 4to Anillo esquina Av. Paragua
5136,ATM: 463 Auto 4to Anillo I,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_L,-17.782942528447332,-63.216334419997025,"Sobre el 4to. Anillo, entre la Av. Roca y Coronado y la Esquina de la Calle Domingo Banegas, Zona Oeste."
5140,ATM: 465 Auto Atm 4to Anillo III,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_L,-17.782822487867563,-63.2162579770401,"Sobre el 4to. Anillo, entre la Av. Roca y Coronado y la Esquina de la Calle Domingo Banegas, Zona Oeste."
5138,ATM: 464 Auto Atm 4to Anillo II,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_L,-17.782896555468866,-63.216292845757295,"Sobre el 4to. Anillo, entre la Av. Roca y Coronado y la Esquina de la Calle Domingo Banegas, Zona Oeste."
7333,ATM: 264 Agencia Ciudad Real I,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.7727972222222,-63.2023861111111,Sobre la Av. Busch y 3er Anillo. en instalaciones de la Agencia del Banco
4365,Kiosco Smart Oficina Central,Maquina dispensadora de Tarjeta de Débito,Horario.SI,800103999,Tipo.ATM,SubTipo.KIOSCO,-17.78261841454571,-63.180789765406644,Sobre la Calle Bolivar N° 99 (Exterior de nuestra Oficina Central).
8285,Oficina Externa Mojocoya,Oficina Externa,,800103999,Tipo.AGENCIA,SubTipo.AGENCIA_D,-18.8291804,-64.6194318,"Sobre la Plaza Principal de Redención Pampa, Municipio de Villa Mojocoya, s/n, Provincia Zudañez."
8288,Oficina Externa Pucara,Oficina Externa,,800103999,Tipo.AGENCIA,SubTipo.AGENCIA_D,-18.715193977877345,-64.18438193981171,"Sobre la Plaza Principal del Municipio de Pucará, s/n, Provincia Vallegrande."
5580,ATM: 474 Warnes,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.510981822544917,-63.16722371043029,"Sobre la carretera principal, Av. 25 de Mayo N° 390 entre C/Coronel Mercado y C/Monseñor Daniel Rivero del Municipio de Warnes."
8123,ATM: 162 Fidalga El Trompillo,Cajero Automatico,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.80045309159595,-63.183041117043224,"Supermercado Fidalga , Av. El Trompillo, 2do Anillo."
1052,ATM: 162 Fidalga El Trompillo,Cajero Automático,Horario.SI,800-103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.80047874609466,-63.183035255574794,"Supermercado Fidalga - Av. El Trompillo, Segundo Anillo de Circunvalación."
42,ATM: 149 Hipermaxi Las Palmas,Cajero Automático,Horario.SI,800-103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.81065,-63.2085805556,"Supermercado Hipermaxi - Zona Las Palmas, 4to Anillo Doble Via La Guardia"
5165,ATM: 321 Hipermaxi Circunvalación,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.36399858774921,-66.16584069389211,Supermercado Hipermaxi de la Av. Circunvalación entre Calle Rafael Canedo y Calle A. Uzeda S/N.
113,ATM: 283 Hipermaxi Los Pinos LPZ,Cajero Automático,Horario.SI,800-103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-16.54555082033037,-68.07047358051018,"Supermercado Hipermaxi de la Av. José María Achá N° 85, Zona Los Pinos, LPZ."
6436,ATM: 252 Hipermaxi Villa 1ro de Mayo,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.797926813791968,-63.134647006771495,"Supermercado Hipermaxi, Barrio Villa 1ro. de Mayo."
6441,ATM: 400 Hipermaxi Plan 3000,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.83549482252908,-63.13202207149303,"Supermercado Hipermaxi, Plan 3000, Av. Paurito."
5936,ATM: 720 Ketal Achumani,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-16.53452863602966,-68.07209144761599,"Supermercado Ketal de la Av. Alexander, Zona Achumani."
6518,ATM: 489 Mainter Norte,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.7017213,-63.1738,"Supermercado Wonderful, Km 8 ¿ al Norte, ingresando por Mainter."
37,ATM: 250 Surtidor Biopetrol Alemana,Cajero Automático,Horario.SI,800-103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.769088751535843,-63.171043690673294,"Surtidor BIOPETROL, Av. Alemana, Esquina Totai, 2do Anillo, UV 16, MZ 17, SCZ."
5704,ATM: 477 Gas y Gas,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.822015905697285,-63.14526561424848,Surtidor Gas y Gas Av. Paurito esq. Av. Che Guevara (Plan 3.000)
7682,ATM: 490 Surtidor Palmasola,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.84965960515117,-63.182505371178394,"Surtidor Palmasola, Av. Santos Dumont, 7mo. Anillo."
8884,ATM: 575 COMSER 7° Anillo,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.725524202533705,-63.163647090876765,"Séptimo Anillo, entre Av. Cristo Redentor y Av. Prolongación Beni, Empresa COMSER S.R.L."
5906,ATM: 343 Terminal de Buses,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.4021864643782,-66.1576897957434,"Terminal de Buses Cochabamba, Av. Ayacucho."
9348,Atm Sala Agencia Equipetrol,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.767296,-63.193958,"UV. 34, MZ. 13, Zona Nor-Oeste, Barrio Equipetrol sobre Avenida San Martín esquina Calle 5, de la Ciudad de Santa Cruz de la Sierra"
9344,Auto Atm Agencia Equipetrol,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_L,-17.767296,-63.193958,"UV. 34, MZ. 13, Zona Nor-Oeste, Barrio Equipetrol sobre Avenida San Martín esquina Calle 5, de la Ciudad de Santa Cruz de la Sierra"
9351,Atm Sala Agencia Equipetrol II,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.767296,-63.193958,"UV. 34, MZ. 13, Zona Nor-Oeste, Barrio Equipetrol sobre Avenida San Martín esquina Calle 5, de la Ciudad de Santa Cruz de la Sierra"
9315,Atm Agencia Equipetrol,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.767296,-63.193958,"UV. 34, MZ. 13, Zona Nor-Oeste, Barrio Equipetrol sobre Avenida San Martín esquina Calle 5, de la Ciudad de Santa Cruz de la Sierra."
2519,AGENCIA EQUIPETROL,Santa Cruz,Horario.NO,(591 3) 317-3000,Tipo.AGENCIA,SubTipo.AGENCIA_NORMAL,-17.767296,-63.193958,"UV. 34, MZ. 13, Zona Nor-Oeste, Barrio Equipetrol sobre Avenida San Martín esquina calle Hugo Wast (calle 5 Este), de la Ciudad de Santa Cruz de la Sierra."
6500,ATM: 488 UDI Norte,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.733644731976987,-63.17009857097751,"Universidad UDI, Av. Perimetral, ingreso trasero a la universidad."
8652,ATM: 747 Cruce Villa Adela,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-16.535182127791302,-68.18964545757217,"Urb. Villa Bolivar Municipal, Av. Bolivia y Calle 2, Lote 14, El Alto"
1664,ATM: 401 Agencia Porongo,Cajero Automático,Horario.SI,800-103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.7551111111,-63.2214833333,"Urbanizacion Villa Bonita, av. Urubo UPU13 faja de equipamiento S/N casa del camba del Urubo."
9499,Kiosko de Autoservicio Ag. Porongo,Kiosko de Autoservicio,Horario.NO,3173000,Tipo.ATM,SubTipo.KIOSCO,-17.755317123454475,-63.22149455891072,"Urbanización Villa Bonita, Av. Urubó, UPU 13 Faja de Equipamiento s/n, Porongo"
19,AGENCIA PORONGO,Santa Cruz,Horario.NO,(591-3) 317-3000,Tipo.AGENCIA,SubTipo.AGENCIA_NORMAL,-17.7551305556,-63.2214888889,"Urbanización Villa Bonita, Av. Urubó, UPU 13 Faja de Equipamiento S/N, Porongo."
5576,ATM: 471 Av. Cumavi,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.791751843595453,-63.13671137072707,"Villa 1ro de Mayo, Av. Cumavi N° 803, entre 4to y 5to Anillo, frente al Mercado San Juan."
