id,name,latitude,longitude,address,notes,email,telephone,working_hours,creation_date,modified_date,poitype,city_name,state_name
4050,Cajero Calacoto Calle 15,-16.5402278,-68.0838888,Zona Calacoto calle 15 N° 8048,NO cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.987000+00:00,2021-07-28 13:19:03.140000+00:00,ATM,LA_PAZ,LA_PAZ
4051,"IRPAVI II - Av Vergel N° 1, calle Ruiseñor Zona Arunpata",-16.5045262,-68.0819597,Lunes a Domingo 24Hrs,"Bs. 10, 20, 50 y 100 SI cuenta con DepoBISA, NO dispensa dólares",,2724221,Lunes a Domingo 24Hrs,2021-10-27 15:49:11.227000+00:00,2025-10-10 09:52:21.823000+00:00,ATM,LA_PAZ,LA_PAZ
4052,7 CALLES II,-17.784697,-63.185788,"Calle Vallegrande esquina Ingavi, Zona Centro Historico Dit: 11 Manzana: 76","Bs.-10, Bs.-20, Bs.-50 y Bs.-100",,,Lunes a Domingo 24Hrs,2021-12-17 06:23:27.517000+00:00,2021-12-17 06:23:27.517000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
4053,HIPER COTA COTA,-16.540609,-68.057458,"Av. Muñoz Reyes, pasada la Calle: 35 de Cota Cota","Bs.-10, Bs.-20, Bs.-50 y Bs.-100, CUENTA CON DEPOBISA",,2126384,Lunes a Domingo 24Hrs,2021-12-23 13:02:57.987000+00:00,2021-12-23 13:02:57.987000+00:00,ATM,LA_PAZ,LA_PAZ
4054,PACATA,-17.373272,-66.125562,"Av. Circunvalación N° 433, entre Calles Vicente Villarroel y Pasaje Innominado, acera norte",BS 10.- BS 20.- BS 50.- BS 100.- NO es para personas discapacitadas SI CUENTA CON DEPOBISA,,4353148,Lunes a Domingo 24Hrs,2022-01-12 16:18:08.807000+00:00,2022-01-12 16:21:05.810000+00:00,ATM,COCHABAMBA,COCHABAMBA
4055,QUIJARRO,-17.7832,-61.1772,Calle Quijarro esq. Sucre Edificio Mutual Guapay,BS 10.- BS 20.- BS 50.- BS 100.- NO es para personas discapacitadas SI CUENTA CON DEPOBISA,,3323136,Lunes a Domingo 24Hrs,2022-01-12 16:27:55.027000+00:00,2022-01-12 16:27:55.027000+00:00,ATM,PUERTO_SUAREZ,SANTA_CRUZ
4056,Punto Corresponsal No Financiero Waldo Ballivian,-17.0861927,-68.1875549,"Avenida 29 de Marzo y Avenida Avaroa, manzano 09, lote 13",,,72611319,De lunes a jueves de horas 08:00 a 15:00 y viernes de 06:00 a 13:00,2022-05-10 15:24:06.683000+00:00,2025-01-07 14:48:36.870000+00:00,BRANCH,LA_PAZ,LA_PAZ
4058,Agencia Riberalta,-10.99896,-66.07429,"Av. Nicolás Suarez, manzano 22, zona A, Distrito No. 1, Lote 69",,,38524936,Lunes a viernes de hrs. 09:00 a 16:00 y sábado de 09:00 a 13:00,2022-05-19 17:23:06.420000+00:00,2023-07-05 16:12:31.067000+00:00,BRANCH,TRINIDAD,BENI
4059,Agencia Yapacani,-17.40285,-63.88697,Junta Vecinal Villa Estudiante Av. Coronel Epifanio Rios esq. Calle Prof. Jorge Silva Lote #9 Mza. 46,,,39336630,Lunes a viernes de hrs. 09:00 a 16:00 y sábado de 09:00 a 13:00,2022-05-19 17:25:42.190000+00:00,2024-03-01 09:38:49.657000+00:00,BRANCH,SANTA_CRUZ,SANTA_CRUZ
4060,Oficina Externa Yanacachi,-16.3993,-67.7367,"Calle Murillo s/n, de la Localidad de Yanacachi",,,,Lunes a viernes de hrs. 09:00 a 16:00 y sábado de 09:00 a 13:00,2022-05-19 17:27:30.113000+00:00,2024-05-21 09:01:22.390000+00:00,BRANCH,LA_PAZ,LA_PAZ
4061,Prado V,-16.50215,-68.13273,Av. 16 de Julio N° 1628 (Sucursal El Prado),BS 10.- BS 20.- BS 100.- USD.-100 NO es para personas discapacitadas SI CUENTA CON DEPOBISA,,,Lunes a Domingo 24Hrs,2022-05-31 09:05:35.933000+00:00,2022-05-31 09:05:35.933000+00:00,ATM,LA_PAZ,LA_PAZ
4062,Punto Corresponsal No Financiero Tacopaya,-17.83559,-66.53599,Calle innominada s/n 1 ½ cuadras de Plaza principal 30 de Septiembre – Municipio de Tacopaya Provincia Arque,,,72001975,Lunes a viernes de hrs. 08:00 a 14:00 y sábado de 08:00 a 12:00,2022-06-23 09:54:39.353000+00:00,2023-07-05 16:12:31.067000+00:00,BRANCH,COCHABAMBA,COCHABAMBA
4063,PRADO VI,-16.50202,-68.13279,Av. 16 de Julio N° 1628 (Sucursal El Prado),"Cortes que dispensa: 10, 20, 50 y 100 Bolivianos CUENTA CON DEPOBISA",,2318613,Lunes a Domingo 24Hrs,2022-11-24 12:20:21.137000+00:00,2022-11-24 12:20:21.137000+00:00,ATM,LA_PAZ,LA_PAZ
4064,PRADO VII,-16.50202,-68.13283,Av. 16 de Julio N° 1628 (Sucursal El Prado),"Dispensa: 10, 20, 50 y 100 Bolivianos NO es para personas discapacitadas SI CUENTA CON DEPOBISA",,2318613,Lunes a Domingo 24Hrs,2022-11-24 12:29:16.723000+00:00,2022-11-24 12:29:16.723000+00:00,ATM,LA_PAZ,LA_PAZ
4065,HIPERMAXI CAMBODROMO,-17.742005,-63.144072,AV. Mutualista esq. 6to anillo. Uv. Parque Industrial Manzano 49,"Externo con recinto 10, 20, 50 y 100 Bolivianos SI CUENTA CON DEPOBISA NO es para personas discapacitadas",,59167008823,Lunes a Domingo 24Hrs,2023-02-23 08:31:21.270000+00:00,2023-02-23 08:31:21.270000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
4068,ATM TOTAL,-17.760441,-63.200585,Barrio Equipetrol calle las Violetas #40 Edifico Arcus,"10, 20, 50 y 100 Bolivianos NO es para personas discapacitadas CUENTA CON DEPOBISA BIS 850",,3436455,Lunes a Domingo 24Hrs,2023-04-26 15:59:35.843000+00:00,2023-04-26 15:59:35.843000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
4069,ONU TORRE CALACOTO,-16.5400818,-68.0884787,Av. Ballivian esquina Calle 11 de Calacoto Edif. Torre Calacoto N° 503,"10, 20, 50 y 100 Bolivianos NO CUENTA CON DEPOBISA NO es para personas discapacitadas",,22153648,Lunes a Domingo 24Hrs,2023-04-26 16:01:12.143000+00:00,2023-04-26 16:01:12.143000+00:00,ATM,LA_PAZ,LA_PAZ
4070,Punto corresponsal no financiero Puerto Gonzalo Moreno,-11.07673,-66.17629,Av. San Antonio entre C. Franklin Klinkis y Calle sin nominar S/N,,,67295885,Lunes a Viernes de hrs. 09:00 a 15:00,2023-05-11 14:36:59.223000+00:00,2023-07-05 16:12:31.067000+00:00,BRANCH,COBIJA,PANDO
4072,Cajero Automático Sucre II,-17.7832777,-63.1770555,,"SI cuenta con DEPOBISA, NO dispensa dólares",,72110553,"Lunes a viernes 09:00 a 19:00, sábado 09:00 a 13:00",2023-07-05 15:22:49.887000+00:00,2023-07-05 15:22:49.887000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
4073,Cajero Automático España,-16.514608,-68.1289592,"Calle Mendez Arcos N°710, esq. Plaza España, Zona Sopocachi.","Si cuenta con Depobisa, No dispensa dólares",,,De lunes a Domingo 24 horas,2023-07-05 15:56:45.690000+00:00,2023-07-05 15:56:45.690000+00:00,ATM,LA_PAZ,LA_PAZ
4074,Punto Corresponsal No Financiero Santiago de Huayllamarca,-17.838633,-67.942739,"Calle 25 de julio s/n esquina Calle Oruro - (Plaza de Armas), Municipio de Santiago de Huayllamarca, Provincia Nor Carangas, Departamento de Oruro.",,,64112406,De lunes a viernes de 09:00 a 16:00,2023-07-05 15:59:07.453000+00:00,2025-06-10 17:02:37.810000+00:00,BRANCH,ORURO,ORURO
4075,Cajero Automático Club La Paz,-16.4986903,-68.1348328,Av. Gral. Camacho esquina Calle Ayacucho,"Si cuenta con Depobisa, No dispensa dólares",,,De lunes a Domingo de horas 07:00 a 23:00,2023-07-05 16:03:17.313000+00:00,2024-05-07 11:37:15.430000+00:00,ATM,LA_PAZ,LA_PAZ
4079,Cajero Automático Hipermaxi Mi Barrio,-17.8666626,-63.2752204,"Barrio Km 12 Doble Vía La Guardia, UV:000, Dist:012, Sección 2","Si cuenta con Depobisa, No dispensa dólares",,,De lunes a Domingo 24 hrs.,2023-08-17 09:17:08.190000+00:00,2023-08-17 09:17:08.190000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
4080,Cajero Automático SOFIA La Enconada,-17.724975,-62.91284,"Barrio Km 29 carretera a Pailón, zona la Enconada UV. 000, Dist. 21, Sección 3, Mza. 000, ciudad de Cotoca","Si cuenta con Depobisa, No dispensa dólares",,,De lunes a Domingo 24 hrs.,2023-09-28 16:52:40.197000+00:00,2023-09-28 16:52:40.197000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
4081,Cajero Automático Ramón Rivero,-17.3809277,-66.1503198,Av. Ramon Rivero N° 838 entre calles Ismael Vasquez y T. Beltran,"Si cuenta con Depobisa, No dispensa dólares",,,De lunes a Domingo 24 hrs.,2023-10-05 13:20:38.930000+00:00,2023-10-05 13:20:38.930000+00:00,ATM,COCHABAMBA,COCHABAMBA
4082,Cajero Automático Avenida Litoral,-19.580011,-65.754796,Avenida Litoral N°569 Zona San Roque,"Si cuenta con Depobisa, No dispensa dólares",,,De lunes a Domingo 24 hrs.,2023-11-01 11:47:04.513000+00:00,2023-11-01 11:47:04.513000+00:00,BRANCH,POTOSI,POTOSI
4083,Cajero Automático Esteban Arze,-17.403523,-66.15561,Calle Esteban Arze N° 1323 entre Calles Tarata y Totora,"Si cuenta con Depobisa, No dispensa dólares",,,De lunes a Domingo de hrs. 09:00 a 20:00,2023-11-29 16:50:37.633000+00:00,2023-11-29 16:50:37.633000+00:00,ATM,COCHABAMBA,COCHABAMBA
4084,Cajero Automático Cielo Mall,-16.516479,-68.1658172,"Av. Satélite entre Franco Valle y Jorge Carrasco N° 150, zona 12 de octubre, cuidad de El Alto","Si cuenta con Depobisa, No dispensa dólares",,,De lunes a Domingo de 07:00 a 22:00,2023-12-11 11:22:56.420000+00:00,2026-01-27 08:53:32.633000+00:00,ATM,EL_ALTO,LA_PAZ
4085,Cajero Automático Ag. Senkata II,-16.5858056,-68.1850833,"Urbanización Senkata 79, Lote N° 18, Manzana 7, Av. Aconcagua N° 8474 Zona Senkata","Si cuenta con Depobisa, No dispensa dólares",,,De lunes a Domingo de 07:00 a 23:00,2023-12-19 14:51:31.740000+00:00,2023-12-19 14:51:31.740000+00:00,ATM,EL_ALTO,LA_PAZ
4086,Agencia Senkata,-16.5851485,-68.1851117,"Urbanización Senkata 79, Lote N° 18, Manzana 7, Av. Aconcagua N° 8474 - BIS 863","1.- Captaciones en Cuentas Corrientes 2.- Captaciones en Cajas de Ahorro 3.- Captaciones en Depositos a Plazo Fijo 4.- Retiros en Cuentas Corrientes, Cajas de Ahorro y DPFs 5.- Recepción Pago de Servicios 6.- Recepción Pago de Impuestos 7.- Operaciones Cambio de moneda 8.- Transferencias de Recursos 9.- Pago de Préstamos 10.- Pago de Remesas Familiares y Giros",,,Lunes a viernes de horas 09:00 a 16:00 y sábado 09:00 a 13:00,2024-01-08 11:37:10.407000+00:00,2024-01-08 11:38:55.917000+00:00,BRANCH,EL_ALTO,LA_PAZ
4088,Cajero Automático Ag. Sacaba,-17.4030805,-66.0401802,"Calle Benemeritos de la Patria s/n entre calles Ayacucho y Junin, zona Central","Si cuenta con Depobisa, No dispensa dólares",,,De lunes a Domingo 24 horas,2024-01-17 15:07:50.337000+00:00,2024-01-17 15:07:50.337000+00:00,ATM,COCHABAMBA,COCHABAMBA
4089,Agencia Cristóbal de Mendoza,-17.7705247,-63.1741583,"Avenida Cristóbal de Mendoza esq. Moxos No. 493, Segundo Anillo, zona Maquina Vieja",,,3712000,De lunes a viernes de horas 09:00 a 16:00 y sábado de horas 09:00 a 13:00,2024-01-24 17:36:21.907000+00:00,2024-02-29 11:33:26.960000+00:00,BRANCH,SANTA_CRUZ,SANTA_CRUZ
4090,Agencia Sucre,-17.7833529,-63.1770555,"Calle Sucre Esq. Quijarro, Planta Baja Edificio Guapay, zona Central",,,3712000,De lunes a viernes de horas 09:00 a 16:00 y sábado de horas 09:00 a 13:00,2024-01-24 17:37:50.580000+00:00,2024-02-29 11:34:37.710000+00:00,BRANCH,SANTA_CRUZ,SANTA_CRUZ
4091,Punto Corresponsal No financiero VILLA ALCALÁ,-19.3666388,-64.3897222,Plaza 25 de Mayo N°12,,,72899859,Lunes a viernes de horas 9:00 a 15:00,2024-01-24 17:39:48.910000+00:00,2024-01-24 17:39:48.910000+00:00,BRANCH_WITH_EXTENDED_HOURS,SUCRE,CHUQUISACA
4092,Cajero Automático GAMLP Socabaya,-16.497143,-68.135019,Calle Mercado Nro. 1075 esq. Calle Socabaya Edif. 10 Zona Central,"No cuenta con Depobisa, No dispensa dólares",,,De Lunes a domingo de 08:00 a 20:00,2024-04-03 09:44:30.923000+00:00,2024-04-03 09:44:30.923000+00:00,ATM,LA_PAZ,LA_PAZ
4093,Cajero Automático Junin,-19.044227,-65.258767,Calle Junin N° 349 esquina Av. Hernando Siles,"Cuenta con Depobisa, No dispensa dólares",,,De Lunes a domingo 24 horas,2024-05-15 13:45:09.487000+00:00,2024-05-15 13:45:49.410000+00:00,ATM,SUCRE,CHUQUISACA
4095,Cajero Automático Agencia Senkata,-16.5812855,-68.184925,"Avenida 6 de Marzo No. 8286, Lote N.6, Manzano Q, Urbanización Complemento 25 de Julio, Senkata","Cuenta con Depobisa, No dispensa dólares",,,De lunes a Domingo de horas 07:00 a 23:00,2024-06-03 16:44:15.603000+00:00,2024-12-20 18:14:44.867000+00:00,ATM,EL_ALTO,LA_PAZ
4096,Punto Corresponsal No Financiero Bella Flor,-11.1312,-67.7226,Localidad de Santa Lucia del Municipio de Bella Flor,,,63812234,De lunes a viernes de 09:00 a 15:00,2024-07-03 08:46:12.230000+00:00,2024-07-09 13:00:20.540000+00:00,BRANCH,COBIJA,PANDO
4097,Punto Corresponsal No Financiero Santuario de Quillacas,-19.231515,-66.942646,Avenida Avaroa s/n entre calle Bolivar y calle La Paz en el Municipio de Santuario de Quillacas,,,72499839,De lunes a viernes de 09:00 a 16:00,2024-07-03 08:47:21.200000+00:00,2025-05-20 14:40:23.553000+00:00,BRANCH,ORURO,ORURO
4099,Cajero Automático Llojeta,-16.52324,-68.121481,Av. Mario Mercado Vaca Guzmán N°16 Zona Llojeta,"Cuenta con Depobisa, No dispensa dólares",,,lunes a domingo 24 horas,2024-08-12 09:27:37.043000+00:00,2024-08-12 09:27:37.043000+00:00,ATM,LA_PAZ,LA_PAZ
4100,Cajero automático Linkser,-17.768467,-63.195827,"Edificio Linkser Calle Hugo Wast, esquina Enrique Finot zona Equipetrol","Cuenta con Depobisa, No dispensa dólares",,,De lunes a domingo 24 horas,2024-09-26 10:34:20.957000+00:00,2024-12-20 16:51:25.557000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
4101,Cajero Automático 10 de Febrero,-17.361146,-66.182009,Av. Simón Lopez s/n esquina Calle Sumaj Llajta,"Cuenta con Depobisa, No dispensa dólares",,,De lunes a domingo 24 horas,2024-09-26 10:35:28.787000+00:00,2024-12-20 16:53:35.107000+00:00,ATM,COCHABAMBA,COCHABAMBA
4102,Punto Corresponsal No Financiero Chipaya,-19.042654,-68.089804,Calle Oruro entre calle Bolivia y calle Rosario en el Municipio de Chipay,,,72457264,De lunes a viernes de horas 09:00 a 16:00,2025-05-20 14:44:23.443000+00:00,2025-05-20 14:44:23.443000+00:00,BRANCH,ORURO,ORURO
4103,Cajero Uyustus II,-16.494063,-68.14839,"Calle Calatayud esquina Azcui N° 569, Zona Callampaya","Cuenta con Depobisa, No dispensa dólares",,,De lunes a Domingo de horas 06:00 a 23:00,2025-05-20 17:08:21.327000+00:00,2025-05-20 17:08:49.640000+00:00,ATM,LA_PAZ,LA_PAZ
4104,Cajero Automático Terminal El Alto,-16.5198201,-68.1764705,"Av. Ladislao Cabrera entre Av. Panamericana y calle 17 de febrero, distrito 2 El Alto","Cuenta con Depobisa, No dispensa dólares",,,De lunes a domingo 24 horas,2025-06-10 17:00:47.020000+00:00,2025-06-10 17:00:47.020000+00:00,ATM,EL_ALTO,LA_PAZ
4105,Cajero Automático Plazuela Sucre,-17.391698,-66.148821,Calle Pasteur N° 991 esquina Calle Bolivar,"Cuenta con Depobisa, No dispensa dólares",,,De lunes a domingo 24 horas,2025-08-18 10:20:13.453000+00:00,2025-08-18 10:20:13.453000+00:00,ATM,COCHABAMBA,COCHABAMBA
4106,Cajero Automático Teleférico Línea Verde,-16.5381613,-68.0870619,Zona Irpavi - Estación Teleférico Verde,"Cuenta con Depobisa, No dispensa dólares",,,De lunes a domingo 24 horas,2025-08-27 11:02:55.483000+00:00,2025-08-27 11:02:55.483000+00:00,ATM,LA_PAZ,LA_PAZ
4107,Punto Corresponsal No Financiero Villamontes,-21.2639583,-63.4719916,Calle Oruro s/n entre Sbtte. Barrau y calle Cochabamba,,,72984858,De lunes a viernes de horas 09:00 a 15:00,2025-09-03 15:22:06.620000+00:00,2025-09-03 15:49:13.073000+00:00,BRANCH,VILLAMONTES,TARIJA
4108,Terminal de Autoservicio Sucursal La Paz,-16.5020138,-68.1328575,"Av. 16 de julio No. 1628, zona central",Apertura de cuenta de ahorro para clientes nuevos,,,De lunes a viernes de horas 09:00 a 16:00 y sábado de horas 09:00 a 13:00,2025-10-07 14:42:49.120000+00:00,2025-10-07 14:42:49.120000+00:00,SELF_SERVICE_TERMINAL,LA_PAZ,LA_PAZ
4109,Cajero Aniceto Arce,-19.046981,-65.259488,Calle Aniceto Arce N°9,"Cuenta con Depobisa, No dispensa dólares",,,De lunes a domingo 24 horas,2025-10-27 11:11:20.243000+00:00,2025-10-27 11:11:20.243000+00:00,ATM,SUCRE,CHUQUISACA
4110,Terminal de Autoservicio Sucursal El Alto,-16.5111702,-68.164454,"Av. Jorge Carrasco N° 77 Urb. 12 de octubre, Lote 2, manzana 26",Apertura de cuentas de caja de ahorro de manejo individual para personas naturales con la otorgación de la tarjeta de débito y banca digital.,,,De lunes a viernes de 09:00 a 16:00 horas Sábado de 09:00 a 13:00,2025-11-04 15:04:16.303000+00:00,2025-11-07 10:22:02.617000+00:00,SELF_SERVICE_TERMINAL,EL_ALTO,LA_PAZ
4111,Cajero Automático PATIO COMERCIO,-16.495214,-68.13531,Calle Comercio N°948,"No Cuenta con Depobisa, No dispensa dólares",,,De lunes a domingo de 08:00 a 23:00 horas,2025-11-04 15:06:26.903000+00:00,2025-11-07 09:48:00.327000+00:00,ATM,LA_PAZ,LA_PAZ
4113,Terminal de Autoservicio Sucursal Santa Cruz,-17.7721305,-63.1826568,Av. Monseñor Rivero N° 47 Esq. Calle Santa Fe,Apertura de cuentas de caja de ahorro de manejo individual para personas naturales con la otorgación de la tarjeta de débito y banca digital.,,,De lunes a viernes de 09:00 a 16:00 horas Sábado de 09:00 a 13:00,2025-11-04 15:33:58.543000+00:00,2025-11-07 10:22:13.230000+00:00,SELF_SERVICE_TERMINAL,SANTA_CRUZ,SANTA_CRUZ
4114,Terminal de Autoservicio Sucursal Cochabamba,-17.38342,-66.15955,"Av Ballivian Nº 799, esq. Tnte. Arevalo",Apertura de cuenta de ahorro para clientes nuevos,,,De lunes a viernes de horas 09:00 a 16:00 y sábado de horas 09:00 a 13:00,2025-11-07 09:49:58.053000+00:00,2025-11-07 09:49:58.053000+00:00,SELF_SERVICE_TERMINAL,COCHABAMBA,COCHABAMBA
4115,Agencia Ciudad Satélite,-16.5231887,-68.1535617,"Calle 17 A-C esquina Av. Portugal No 692 Plan 405, zona Ciudad Satélite","1.- Captaciones en Cuentas Corrientes 2.- Captaciones en Cajas de Ahorro 3.- Captaciones en Depósitos a Plazo Fijo 4.- Retiros en Cuentas Corrientes, Cajas de Ahorro y DPFs 5.- Recepción Pago de Servicios 6.- Recepción Pago de Impuestos 7.- Operaciones Cambio de moneda 8.- Transferencias de Recursos 9.- Pago de Préstamos 10.- Pago de Remesas Familiares y Giros",,,"Lunes a viernes de horas 09:00 a 16:00 y sábado 09:00 a 13:00, Sábados de 09:00 a 13:00 horas",2025-11-07 09:53:05.720000+00:00,2025-11-24 10:50:42.310000+00:00,BRANCH,EL_ALTO,LA_PAZ
4116,Terminal de Autoservicio Sucursal Sucre,-19.04697,-65.257796,calle San Alberto esquina España N°102,Apertura de cuenta de ahorro para clientes nuevos,,,De lunes a viernes de horas 09:00 a 16:00 y sábado de horas 09:00 a 13:00,2025-11-12 14:48:25.140000+00:00,2025-11-12 14:48:25.140000+00:00,SELF_SERVICE_TERMINAL,SUCRE,CHUQUISACA
4117,Cajero Automático HIPERMAXI V,-17.419671,-66.157847,"Av. Panamericana s/n, entre Av. La Patria y calle T.M. Cabrera, zona sud.","NO cuenta con Depobisa, No dispensa dólares",,,De lunes a domingo 24 horas,2025-11-21 09:11:15.547000+00:00,2025-11-21 09:11:15.547000+00:00,ATM,COCHABAMBA,COCHABAMBA
4118,Cajero Automático RECOLETA,-17.378093,-66.152556,"Calle Beni N° 1281, esquina Plazuela Ubaldo Anze, zona Recoleta","NO cuenta con Depobisa, No dispensa dólares",,,De lunes a domingo 24 horas,2025-11-21 09:13:45.973000+00:00,2025-11-21 09:13:45.973000+00:00,ATM,COCHABAMBA,COCHABAMBA
4120,Terminal de Autoservicio Sucursal Tarija,-21.534226,-64.733924,"Calle Sucre N° 525, entre calles La Madrid y 15 de abril",Apertura de cuenta de ahorro para clientes nuevos,,,De lunes a viernes de horas 09:00 a 16:00 y sábado de horas 09:00 a 13:00,2025-11-28 15:19:22.387000+00:00,2025-11-28 15:20:08.903000+00:00,SELF_SERVICE_TERMINAL,TARIJA,TARIJA
4121,Terminal de Autoservicio Agencia Hupermall,-17.375442,-66.15015,"Avenida Portales, s/n, entre Av. Pando y Av. Melchor Urquidi",Apertura de cuenta de ahorro para clientes nuevos,,,De lunes a viernes de horas 09:00 a 16:00 y sábado de horas 09:00 a 13:00,2025-12-04 14:22:20.387000+00:00,2025-12-04 14:22:20.387000+00:00,SELF_SERVICE_TERMINAL,,
4122,Terminal de Autoservicio Agencia Irala,-17.791797,-63.178443,Av. Irala N° 426 Primer Anillo Zona Sur,Apertura de cuenta de ahorro para clientes nuevos,,,De lunes a viernes de horas 09:00 a 16:00 y sábado de horas 09:00 a 13:00,2025-12-04 14:23:17.143000+00:00,2025-12-04 14:23:17.143000+00:00,SELF_SERVICE_TERMINAL,SANTA_CRUZ,SANTA_CRUZ
4123,Terminal de Autoservicio Agencia San Miguel,-16.538813,-68.077188,Av. Ballivian 1461 entre calles 21 y 22 Calacoto,Apertura de cuenta de ahorro para clientes nuevo,,,De lunes a viernes de horas 09:00 a 16:00 y sábado de horas 09:00 a 13:00,2026-01-13 14:21:34.893000+00:00,2026-01-13 14:21:34.893000+00:00,SELF_SERVICE_TERMINAL,LA_PAZ,LA_PAZ
4124,Cajero Automático SAN JUANILLO,-19.03102,-65.38156,Calle Marzana N° 390,"NO cuenta con Depobisa, No dispensa dólares",,,De lunes a domingo 24 horas,2026-01-13 14:22:55.207000+00:00,2026-01-13 14:22:55.207000+00:00,ATM,SUCRE,CHUQUISACA
